0.000000000000000000e+00 9.439060855621232093e+00 2.217142010034297073e+02 2.292323873062248367e+02 2.303857691842651434e+02 2.315391510623055069e+02 2.329089389849861504e+02 2.342787269076668508e+02 2.371250730972865881e+02 2.399714192869062686e+02 2.380408401346477945e+02 2.445425292069900820e+02 2.607678822568378223e+02 2.769932353066855626e+02 2.845313539864378072e+02 2.920694726661899949e+02 2.959804985481315498e+02 2.998915244300731615e+02 3.158780655091917993e+02 3.318646065883103802e+02 3.421604106045232925e+02 3.524562146207361479e+02 3.619753916135272789e+02 3.714945686063183530e+02 3.739648978837252571e+02 3.764352271611321612e+02 2.659958365513507488e+02 2.977129461950346467e+02 3.117806867514769920e+02 3.258484273079192803e+02 3.362179616687466819e+02 3.465874960295740834e+02 3.625281388147180337e+02 3.784687815998619840e+02 2.389776163852794184e+02 2.487228454643339433e+02 2.690172229909660473e+02 2.893116005175981513e+02 2.930406707473213714e+02 2.967697409770446484e+02 2.994802129815375338e+02 3.021906849860304192e+02 3.062305111231817136e+02 3.102703372603330081e+02 3.179418516855968164e+02 3.256133661108606248e+02 3.593630377449468938e+02 3.931127093790331060e+02 1.931708428539669455e+02 1.721456710072993417e+02 1.685198594504053062e+02 1.648940478935112992e+02 1.642725375353767561e+02 1.636510271772421845e+02 1.482443503937558944e+02 1.328376736102696043e+02 1.295386160509070237e+02 1.262395584915444573e+02 1.191606186459084569e+02 1.120816788002724707e+02 9.691853710857954241e+01 8.175539541688659995e+01 7.936802531156928353e+01 7.698065520625195290e+01 8.226835790049210573e+01 8.755606059473224434e+01 8.832182105674702655e+01 8.908758151876182296e+01 9.280403214134355494e+01 9.652048276392528692e+01 2.308148124889314659e+02 2.374336102772283823e+02 2.463283266926253248e+02 2.552230431080222104e+02 2.583278292147483626e+02 2.614326153214744863e+02 2.669715995630544967e+02 2.725105838046346207e+02 2.737204874840688262e+02 2.749303911635030317e+02 2.780966453569920986e+02 2.812628995504811655e+02 2.821039425381067076e+02 2.829449855257323634e+02 2.859079184341015889e+02 2.888708513424708144e+02 2.975271780112680062e+02 3.061835046800650844e+02 3.091466463563263005e+02 3.121097880325875167e+02 3.176567558375564886e+02 3.232037236425255742e+02 3.649139283489287209e+02 4.066241330553319813e+02 4.140182440325553443e+02 4.214123550097787074e+02 2.921189276117300437e+02 3.072446199167744680e+02 3.157222642905409202e+02 3.241999086643073156e+02 3.287675517035791586e+02 3.333351947428510016e+02 3.369042151459838124e+02 3.404732355491165094e+02 3.524305840041331521e+02 3.643879324591497380e+02 3.196149130059641266e+02 3.471603533457382582e+02 3.037383764003114948e+02 3.075852283705498849e+02 3.209019909998635285e+02 3.342187536291772290e+02 3.449590753925206741e+02 3.580535441967309680e+02 3.574378836956272494e+02 3.624195527705183508e+02 3.760367387420868681e+02 3.805789088778553833e+02 2.635446695768294489e+02 2.825468099466688727e+02 2.835164316987180655e+02 2.844860534507672583e+02 3.175678630661317925e+02 3.506496726814963267e+02 3.547043425451124108e+02 3.587590124087284948e+02 3.017197979414639804e+02 3.057266496878932571e+02 3.094980316554959359e+02 3.132694136230986146e+02 3.207463730112071403e+02 3.282233323993156660e+02 3.314971489827846085e+02 3.347709655662534942e+02 3.501188862989121731e+02 3.654668070315708519e+02 3.379830306098648975e+02 3.501176339118104579e+02 3.604595051809120037e+02 3.743315143322499807e+02 2.902811566915494836e+02 2.912507128655008160e+02 2.994096523275835011e+02 3.020495636781223538e+02 3.446350018561254842e+02 3.636566376013903437e+02 3.119052137544451853e+02 3.135400902485573624e+02 3.162300532725007542e+02 3.189200162964441461e+02 3.246295674525327399e+02 3.303391186086213338e+02 3.416744124745795830e+02 3.530097063405378321e+02 3.545255085106942374e+02 3.560413106808506427e+02 3.567914118878265981e+02 3.575415130948026103e+02 3.604718206162955880e+02 3.634021281377885657e+02 3.054570783913972605e+02 3.087234717967641586e+02 3.209972869140698890e+02 3.332711020313756762e+02 3.412201760033722167e+02 3.491692499753687002e+02 3.637361476830303104e+02 3.783030453906919206e+02 2.617110363603605379e+02 2.746992272563871325e+02 2.764396207301202253e+02 2.781800142038533181e+02 2.826366005838197566e+02 2.870931869637861951e+02 2.975034998433166038e+02 3.079138127228470694e+02 3.095962826824541025e+02 3.112787526420611357e+02 3.127791559965732517e+02 3.142795593510853109e+02 3.163104857751491750e+02 3.183414121992130390e+02 3.187804151899356953e+02 3.192194181806583515e+02 3.317386964393637641e+02 3.442579746980692903e+02 9.348589276841163098e+01 9.788420401806145321e+01 1.059938955129154863e+02 1.244317304310987282e+02 7.562619850309908998e+01 7.427174179994622705e+01 8.331904114137820727e+01 9.236634048281018750e+01 9.557478871188573066e+01 9.878323694096130225e+01 1.106842804893559560e+02 1.225853240377505813e+02 9.680388569217851114e+01 1.118523759674704081e+02 1.392082391606027443e+02 1.455788047109358843e+02 1.461249638645493292e+02 1.466711230181627457e+02 1.312797317108391724e+02 1.363199049301339016e+02 1.730125535088645847e+02 1.823740798404870134e+02 1.696889395242513388e+02 1.744838311549913783e+02 1.920440033466976786e+02 2.096041755384040073e+02 2.492546234893301573e+02 2.889050714402563358e+02 1.833224886379588838e+02 1.944993062686184544e+02 1.968288439764522195e+02 1.991583816842859846e+02 2.129602004743966290e+02 2.267620192645073018e+02 2.298744884346469917e+02 2.329869576047867099e+02 2.352576398849449504e+02 2.375283221651031624e+02 2.385891965039875515e+02 2.396500708428719122e+02 2.441872944497402784e+02 2.487245180566086162e+02 2.529820813589957424e+02 2.572396446613828402e+02 2.617119255163414664e+02 2.661842063713000925e+02 2.690771790953530171e+02 2.719701518194059418e+02 2.921093617823789828e+02 3.122485717453521374e+02 3.142797465795583776e+02 3.163109214137647314e+02 3.371342172204343797e+02 3.579575130271041417e+02 1.237076631896766798e+02 1.353336475790808890e+02 1.149364709393675810e+02 1.177912630784626771e+02 2.679729884666423914e+02 2.807229338252626576e+02 2.934573666589813001e+02 3.061917994926998290e+02 2.732964283116706383e+02 2.851602413018667903e+02 2.943847410000170157e+02 3.036092406981672411e+02 3.129582088164851257e+02 3.223071769348028965e+02 3.275617724687294867e+02 3.328163680026559632e+02 3.557967991756169113e+02 3.787772303485778593e+02 2.811996393503925447e+02 2.898886948961505823e+02 2.841966704728238255e+02 2.934629497821445057e+02 2.885583104102529433e+02 2.958537212700246073e+02 2.987463839064346303e+02 3.016390465428446532e+02 3.057537722438427181e+02 3.098684979448406693e+02 3.104147553751946589e+02 3.109610128055485347e+02 3.121712754367774778e+02 3.133815380680064209e+02 3.190056149978287294e+02 3.246296919276510380e+02 3.283097754017170473e+02 3.319898588757830566e+02 3.453679557901962198e+02 3.587460527046093830e+02 3.219740371124087233e+02 3.377645695447522485e+02 3.623627524999127445e+02 3.869609354550732405e+02 3.138966036410503193e+02 3.389223559396298242e+02 2.867570774909052034e+02 2.905691694560781571e+02 3.408075884096439268e+02 3.695053887867002231e+02 3.311518289474887524e+02 3.390999342524519307e+02 3.277618917635826392e+02 3.323200598846398179e+02 3.338196070995147693e+02 3.353191543143896070e+02 3.707226735236375816e+02 4.061261927328854426e+02 4.121151747127499902e+02 4.176062163701681129e+02 2.457438638634533561e+02 2.540541174496783867e+02 2.554255863471417172e+02 2.567970552446050760e+02 2.595020171569219656e+02 2.622069790692389688e+02 2.711859494238756270e+02 2.801649197785123988e+02 2.841352853233390761e+02 2.881056508681658670e+02 3.003042772277958647e+02 3.125029035874259762e+02 3.136548671199340106e+02 3.148068306524421587e+02 3.317709493314864631e+02 3.487350680105306537e+02 3.220976555861582824e+02 3.369506912555420968e+02 3.404476876017537847e+02 3.439446839479654727e+02 3.508648550909223900e+02 3.577850262338793641e+02 3.659822282080442051e+02 3.741794301822090461e+02 3.788719562714264271e+02 3.835644823606438081e+02 3.911108174066541778e+02 3.986571524526645476e+02 4.009662783754718589e+02 4.032754042982792271e+02 4.085999076080881309e+02 4.139244109178970348e+02 4.516403699807805765e+02 4.893563290436640614e+02 3.410648725111865929e+02 3.487945502795220705e+02 3.683725814430117680e+02 3.879506126065014655e+02 3.718266133686421426e+02 4.031799911881677758e+02 3.276069369785565186e+02 3.310139652928057785e+02 3.146945082672399394e+02 3.218037881639299371e+02 3.239085631555770419e+02 3.260133381472240899e+02 3.308443797523176499e+02 3.356754213574111532e+02 2.871638559212094037e+02 2.898416583916515492e+02 3.554869432465801538e+02 3.603242138116639808e+02 2.989656168262233678e+02 3.153844237057778628e+02 3.221825472638347492e+02 3.386384448397762981e+02 3.324342819337703077e+02 3.366452314682249494e+02 3.383021948832500243e+02 3.418334242002466112e+02 3.387422385282378627e+02 3.642150634333771109e+02 3.208599333896946746e+02 3.227998504829452031e+02 3.329159796536833937e+02 3.354928406987455105e+02 3.599197248081410976e+02 3.637981389354314956e+02 3.644943101434258779e+02 3.714471071920492022e+02 3.759778514947664689e+02 3.805085957974837356e+02 3.844039060002900214e+02 3.882992162030963641e+02 4.035297249945232352e+02 4.187602337859501063e+02 4.340952803831131632e+02 4.494303269802761633e+02 4.519040889397542173e+02 4.543778508992322145e+02 3.591760953007807871e+02 3.653424842610237988e+02 3.187695253083928151e+02 3.239989603682282677e+02 3.270840723935640426e+02 3.301691844188998743e+02 3.329499502481535274e+02 3.357307160774071235e+02 3.602112935304899111e+02 3.846918709835726418e+02 3.385103355334531443e+02 3.437495690355306692e+02 3.512737612940362624e+02 3.533782726127037677e+02 3.535474705338089052e+02 3.983714692708536518e+02 3.246205475703276306e+02 3.300216769599969098e+02 3.192110365645547176e+02 3.241425137780241243e+02 3.134054569712616285e+02 3.188971012196761876e+02 3.190848632322088747e+02 3.268909738223565569e+02 3.372209769467826845e+02 3.475509800712088690e+02 3.219889914495450967e+02 3.256365706998771543e+02 2.928032301111740026e+02 2.985132732585618101e+02 3.012726997786960510e+02 3.040321262988302351e+02 3.087355886420766637e+02 3.134390509853230924e+02 3.102165675560473801e+02 3.422531209082414989e+02 3.031354006065697035e+02 3.315715739567522746e+02 1.024742253070787683e+02 1.061652136731962059e+02 9.498598513929783849e+01 9.760562979578548948e+01 7.101993083438756571e+01 6.776811986882890437e+01 7.404798547122706509e+01 8.032785107362522581e+01 1.540899459715684259e+02 1.626010872322009391e+02 1.682205611611498739e+02 1.738400350900987803e+02 1.852870358485668021e+02 1.960902405421422259e+02 2.015923927706767245e+02 2.070945449992112515e+02 2.464692311884045637e+02 2.858439173775979043e+02 3.063423578431214196e+02 3.268407983086448212e+02 2.226392907894759503e+02 2.356744060405479502e+02 2.371625714104298766e+02 2.386507367803117461e+02 2.699220127672659260e+02 3.011932887542201343e+02 2.756514330421395016e+02 2.940632214228960493e+02 2.945743463880523905e+02 3.171785409566989529e+02 3.257881387178655359e+02 3.352653560219663404e+02 3.152496655941619110e+02 3.182507594429716846e+02 2.458341101795503221e+02 2.520181495162287320e+02 2.561760348179770972e+02 2.603339201197254624e+02 2.491184701172750806e+02 2.607086180694469704e+02 2.538303923985941708e+02 2.589362667405797538e+02 2.696606815683014133e+02 2.731371567653026773e+02 2.020182471025144082e+02 2.048781125207428033e+02 1.967860631288628213e+02 1.990728199891071597e+02 2.329003257222559569e+02 2.390386321800045835e+02 2.396814998011896023e+02 2.463760419975924947e+02 2.869645875182069403e+02 3.019590232170080526e+02 2.854666264691528568e+02 2.902103191130430559e+02 2.953286802604628747e+02 3.004470414078826934e+02 3.039615114506666487e+02 3.074759814934504902e+02 3.131988322109509681e+02 3.189216829284514461e+02 3.255884642687767609e+02 3.322552456091020758e+02 3.338846727769517884e+02 3.355140999448016146e+02 3.380528759770561464e+02 3.405916520093107920e+02 3.423325133205147495e+02 3.440733746317188206e+02 3.648761553504410813e+02 3.856789360691634556e+02 2.977982773411683866e+02 3.104363133804698691e+02 3.064811071976422454e+02 3.093529736971173634e+02 3.241359216112832655e+02 3.389188695254492814e+02 3.651789654644402390e+02 3.914390614034310829e+02 3.375121100333651611e+02 3.527170431319274257e+02 3.415333313991894784e+02 3.502502947957229935e+02 3.313108285939356392e+02 3.516606443823227437e+02 3.275976144919632134e+02 3.305655370562752751e+02 3.368981649108177407e+02 3.418064709458525385e+02 2.985218783198808978e+02 3.011900353697370747e+02 3.053401164780707404e+02 3.090411864132968276e+02 3.127235229169525610e+02 3.155785478890643390e+02 3.147906663508173324e+02 3.161997946336282439e+02 3.701087631199537782e+02 4.024529566951551942e+02 3.593469216967370130e+02 3.863737835088340944e+02 3.388966333710161507e+02 3.424741124276425808e+02 2.657050164634916882e+02 2.692030538577445213e+02 3.120902763492998702e+02 3.440156329200873415e+02 2.912336366726215147e+02 2.943616224770771623e+02 3.048770262847290269e+02 3.153924300923807778e+02 3.205164774729989858e+02 3.262261242935558130e+02 3.246377137764045528e+02 3.367725239653832432e+02 2.604349794993682963e+02 2.640729037541315165e+02 2.572357062658446694e+02 2.604172950820109236e+02 3.405026944544710545e+02 3.440546976534000123e+02 3.538877314008607868e+02 3.638307788537561009e+02 3.601267354887590386e+02 3.624684447436387131e+02 3.784374566806357620e+02 3.826954831790624780e+02 3.921101494765900952e+02 4.006558165925363824e+02 4.012764055823662943e+02 4.038956587120679842e+02 4.056170817007522373e+02 4.079587591032253044e+02 4.231276526355219971e+02 4.323308943531470163e+02 3.526242407055393073e+02 3.564539311315565442e+02 3.323071052139208064e+02 3.386008722806175228e+02 3.427056950619629561e+02 3.636076019599959750e+02 3.721164823710632277e+02 3.806253627821305940e+02 3.784435679878494057e+02 3.854400287836496091e+02 4.057806634337727019e+02 4.232621106644489828e+02 3.842220330050701591e+02 3.879354702126565826e+02 4.231907428934214863e+02 4.276212520008929800e+02 4.598893166620521811e+02 4.703483063438281988e+02 3.381902552912734450e+02 3.523815502143186791e+02 3.771369623225044734e+02 4.185432085676017664e+02 3.576669782558015527e+02 3.851647720927032310e+02 3.344179197918763293e+02 3.419448657613961018e+02 3.039781536907128725e+02 3.094430341228639350e+02 3.072445875911914186e+02 3.104570488835526021e+02 3.125946272290701131e+02 3.147322055745876810e+02 3.261821278037345451e+02 3.376320500328814092e+02 6.429170607880591604e+01 6.081529228878291349e+01 6.555649562666029340e+01 7.029769896453768752e+01 1.876793481357032647e+02 2.127576090392056187e+02 2.893000344894362570e+02 2.927561516012746097e+02 2.992762357477926685e+02 3.057963198943107272e+02 2.108866605299313619e+02 2.146787760606514439e+02 2.299104349084501280e+02 2.637306292747580301e+02 2.415231494556694258e+02 2.443955621310271624e+02 2.437779850858045450e+02 2.518815641310610829e+02 2.537085205547704447e+02 2.555354769784798066e+02 2.573466067331064551e+02 2.591577364877330751e+02 2.560551952215104166e+02 2.600922409267921012e+02 2.683242712734286783e+02 2.765563016200652555e+02 2.776755007676374589e+02 2.787946999152096623e+02 2.879703206956189661e+02 2.971459414760282698e+02 3.187911674881249837e+02 3.404363935002216976e+02 3.438594562133284853e+02 3.472825189264352730e+02 3.545454727395824648e+02 3.618084265527296566e+02 2.686161461994897763e+02 2.765236743295324686e+02 3.621155172453046589e+02 3.801576598588906108e+02 3.543661257520597019e+02 3.681405994948084981e+02 3.396704460496850970e+02 3.438267921545686931e+02 3.369905251128845975e+02 3.417258046166671193e+02 3.209303386891585887e+02 3.229389944498657314e+02 3.214548121924893849e+02 3.354336428915283932e+02 3.041738315379404867e+02 3.079006216679982799e+02 3.086910832061779502e+02 3.271718472993128444e+02 3.127705975612832390e+02 3.161882214254491146e+02 3.672307381044091699e+02 3.955426066833691721e+02 3.023781324714441325e+02 3.103946424658111027e+02 3.229878265675459943e+02 3.355810106692808858e+02 3.670478431383771749e+02 3.704880843167583748e+02 3.439205640397194088e+02 3.773840791958862724e+02 3.366561219778956797e+02 3.585800383812037921e+02 5.106419970947801090e+01 4.131310713017310832e+01 3.950199758857900889e+01 3.769088804698490947e+01 2.975386178968114450e+02 3.023210841923483372e+02 3.089426136181409106e+02 3.155641430439334272e+02 2.696920705831299188e+02 2.838486641877799457e+02 2.921197803352742426e+02 3.003908964827684827e+02 2.579447977019759719e+02 2.640080312728909462e+02 3.483636795422717114e+02 3.562909655843217251e+02 3.500847872418338511e+02 3.528870555572325429e+02 3.035152291765557493e+02 3.098845168770831151e+02 3.228304482478685031e+02 3.357763796186538912e+02 2.969113940124703959e+02 3.150280881097310157e+02 2.818488026157423292e+02 2.871413036114194028e+02 2.665408770242470382e+02 2.729895131217020889e+02 3.155955644327816572e+02 3.207964863997522116e+02 5.167673403906870533e+01 6.204036094796430234e+01 2.622232772697685732e+01 1.475376740696880518e+01 1.209641413129501863e+01 9.439060855621232093e+00 1.308175277535434766e+01 1.672444469508746323e+01 3.086381540655685853e+02 3.149552239387887766e+02 2.875872942264687708e+02 2.913259242651575960e+02 3.243693902821718211e+02 3.388542636872604135e+02 2.291455415984178146e+01 3.107534091271475774e+01
